,genes,x_coord,y_coord,x_coord_plot,y_coord_plot,cluster_id
16774,TSPAN32,2.714704,14.600507,3.0395947,16.211794,90
16775,TSPAN33,13.166174,12.248606,13.514455,13.643587,93
16776,TSPAN4,-5.3927336,6.1105094,-5.8166404,5.669274,8
16777,TSPAN5,13.125436,-3.548616,10.776464,-2.5021205,581
16778,TSPAN6,11.54443,5.566778,11.376772,7.935134,225
16779,TSPAN7,11.505042,2.6461189,10.990055,5.304385,149
16780,TSPAN8,-0.26828578,9.696634,-0.5308514,-0.38286987,1478
16781,TSPAN9,-4.949141,3.1780984,-4.8336196,4.5225334,57
16782,TSPEAR,-0.6945758,14.196947,1.1776503,13.319539,284
16783,TSPO,-4.635706,5.5383296,-6.156548,9.344445,685
16784,TSPO2,-5.139387,7.480208,-4.8503146,8.452503,244
16785,TSPOAP1,-1.3513294,-1.2605937,-2.0161636,-2.4121203,607
16786,TSPYL1,0.31186634,5.520881,-1.0855461,5.259008,134
16787,TSPYL2,-5.8226423,-0.43250224,-5.5396266,-0.029211726,72
16788,TSPYL4,3.176427,15.596919,3.6591399,16.127443,457
16789,TSPYL5,0.6946224,-2.518903,2.611811,-5.2719,383
16790,TSPYL6,8.050077,16.029293,8.355275,16.583115,238
16791,TSR1,1.0378311,-0.5226515,1.1361942,2.0987208,1119
16792,TSR2,3.071337,5.127124,0.9627355,6.2659974,17
16793,TSR3,-1.1333563,8.2017765,4.329051,2.5350301,851
16794,TSSC4,-6.0002046,-0.5627612,-5.632262,0.09613405,165
16795,TSSK1B,13.798398,-0.22232665,13.625842,-0.10954406,640
16796,TSSK2,13.523174,2.907139,13.384355,2.6167395,461
16797,TSSK3,7.8791456,-1.8082905,-0.1861636,3.4345603,1367
16798,TSSK4,-3.2805767,-2.9969132,-2.7818944,-3.0573351,304
16799,TSSK6,6.478856,-0.5517724,6.77679,4.069404,1508
16800,TST,-6.9480257,7.897964,-4.8099556,7.1813917,77
16801,TSTD1,10.512185,-0.21814707,11.343509,1.693701,346
16802,TSTD2,10.896426,13.479056,10.132862,13.059611,448
16803,TSTD3,6.154537,-3.6386855,4.692129,-0.24387147,506
16804,TTBK1,0.06916729,-6.45891,-0.9416999,-4.0145416,498
16805,TTBK2,10.587454,9.51718,8.290112,14.391955,83
16806,TTC1,3.0830364,9.282583,0.08166021,4.590321,942
16807,TTC12,5.143225,17.177485,5.896709,12.005885,1123
16808,TTC13,9.300182,12.746938,8.246492,12.555939,51
16809,TTC14,2.853589,12.288923,6.7373066,7.92848,175
16810,TTC16,-5.139319,7.4800196,-4.849949,8.455701,244
16811,TTC17,-6.4568596,10.480884,-4.549944,10.394996,840
16812,TTC19,5.497411,4.828829,8.521718,5.3762555,1421
16813,TTC21A,-6.9475555,7.8974733,-4.792459,7.1946764,77
16814,TTC21B,12.627184,10.756603,14.287587,11.509753,126
16815,TTC22,-2.943673,8.55813,8.287661,8.691701,1165
16816,TTC23,7.76415,-3.58685,8.597426,-5.119362,166
16817,TTC23L,13.394856,0.09852571,13.17748,0.042595863,19
16818,TTC24,8.325282,-5.7403407,9.290471,3.527059,955
16819,TTC26,14.094453,3.2456777,12.975774,3.124244,303
16820,TTC27,1.9846638,9.299081,0.41059616,9.586033,1038
16821,TTC28,12.431536,11.467543,14.885826,11.871783,39
16822,TTC29,-0.620674,8.486853,0.13753456,8.203563,163
16823,TTC3,12.754927,9.149929,12.478259,9.348862,109
16824,TTC30A,6.951598,9.661785,2.6592317,11.135167,162
16825,TTC30B,14.064038,11.878265,11.210217,9.338788,1078
16826,TTC31,1.6278014,-3.7245765,3.544373,-6.877286,444
16827,TTC32,4.9233017,14.826962,2.8937752,13.337733,565
16828,TTC33,11.292774,-2.795646,12.051779,-2.612466,255
16829,TTC34,-1.5313705,8.678637,-5.2504387,13.241286,662
16830,TTC36,0.78777,1.530237,3.6287491,8.759003,649
16831,TTC38,15.354973,1.5236324,16.273252,1.5592649,59
16832,TTC39A,3.7422855,8.036249,4.607393,8.599196,184
16833,TTC39B,-5.0912194,7.52278,-4.876356,8.412858,244
16834,TTC39C,-5.852795,-0.53884643,-5.4088283,-0.21802117,165
16835,TTC4,2.8665674,5.006061,0.89141846,6.305664,17
16836,TTC5,16.643442,5.766121,15.472836,4.867622,103
16837,TTC6,8.274088,-1.5231768,8.670084,4.980855,1090
16838,TTC7A,0.24870881,8.811497,-1.4880103,8.253529,357
16839,TTC7B,-1.0476547,-3.368093,-4.6104527,-2.6169126,289
16840,TTC8,14.931116,9.009469,14.394949,7.877477,31
16841,TTC9,-5.3670387,3.6221318,-4.4581447,3.5410912,240
16842,TTC9B,-2.7276657,13.411662,-3.0319107,13.148162,480
16843,TTC9C,5.016509,0.807107,2.1090167,0.9096181,470
16844,TTF1,0.51801777,-0.77075034,13.681633,5.9802136,1281
16845,TTF2,-0.34704506,6.4476676,1.2198229,11.366896,634
16846,TTI1,8.8945,8.743103,6.931008,5.6948204,1183
16847,TTI2,8.89548,8.740887,6.9262953,5.707544,1183
16848,TTK,11.271086,3.208348,12.686264,4.384893,684
16849,TTL,9.226389,-3.177677,9.310787,-0.71128255,1204
16850,TTLL1,2.0406632,0.3847452,7.035436,1.3308976,280
16851,TTLL10,0.7209426,9.176014,3.8074675,11.059107,518
16852,TTLL11,-5.1776395,-2.4316404,-2.233016,-1.03005,449
16853,TTLL12,-6.51566,4.6320643,-7.6439633,4.039516,44
16854,TTLL2,-2.449421,9.324177,-0.58948284,4.174039,484
16855,TTLL3,5.02669,-1.080435,8.602945,-1.7109938,281
16856,TTLL4,1.1049392,3.3837874,1.735893,3.7038705,646
16857,TTLL5,13.54222,2.9215727,13.3762245,2.649607,461
16858,TTLL6,15.80598,3.0174718,14.907388,2.611185,252
16859,TTLL7,8.040602,2.7470083,7.5863476,-3.5184631,979
16860,TTLL8,9.952632,-1.368024,6.4723163,-4.215153,657
16861,TTLL9,-1.6782278,12.7168255,6.627629,10.377114,1199
16862,TTN,4.1754622,17.02213,12.029546,7.099966,926
16863,TTPA,9.326601,11.547757,11.55069,11.819694,403
16864,TTPAL,4.4420943,13.223095,10.326987,7.0723042,709
16865,TTR,-0.16455676,1.9198244,-0.19704565,3.0145094,504
16866,TTYH1,-4.6346736,5.53337,-6.1524973,9.3530655,685
16867,TTYH2,13.487936,2.876266,13.379272,2.6394465,461
16868,TTYH3,4.6772833,3.1433735,2.5316997,3.3412051,622
16869,TUB,10.869692,-2.2205315,12.490481,-2.1213906,208
16870,TUBA1A,7.057789,9.807591,2.4927912,11.118207,674
16871,TUBA1B,0.80826,10.493134,1.6574564,5.0288773,1590
16872,TUBA1C,4.0051575,8.977714,2.2045343,8.394281,770
16873,TUBA3C,-2.8839874,-2.9149942,-3.305902,-3.075144,505
16874,TUBA3D,3.9297369,9.028022,2.3286922,8.404083,770
16875,TUBA3E,-0.6294712,8.514425,0.11851778,8.2247305,163
16876,TUBA4A,13.191349,5.404822,12.409859,6.0273223,137
16877,TUBA4B,7.0479937,-2.1165783,7.166868,-5.582101,752
16878,TUBA8,0.060831368,-6.447436,-0.936261,-4.01551,498
16879,TUBAL3,1.2631403,11.158825,1.5905749,14.508652,584
16880,TUBB,0.80828834,10.492839,1.6577739,5.0286875,1590
16881,TUBB1,2.5559814,13.908578,8.88899,11.6729765,488
16882,TUBB2A,-7.019417,3.1089127,-6.284508,2.3904142,290
16883,TUBB2B,7.064577,9.763908,2.3119166,11.181092,674
16884,TUBB3,-4.250793,8.49423,-7.1002774,7.6230645,283
16885,TUBB4A,9.60833,6.772191,8.856858,11.964862,1120
16886,TUBB4B,2.918437,1.5135896,0.22573577,1.4536974,820
16887,TUBB6,7.642066,14.69422,7.5413594,14.313794,157
16888,TUBB8,6.148868,-3.6010349,4.7245746,-0.25020543,506
16889,TUBD1,-0.31415108,6.409307,1.2074547,11.296915,634
16890,TUBE1,-0.30593914,6.4000077,1.2101893,11.280957,634
16891,TUBG1,9.1658,1.9720885,6.509013,7.828132,605
16892,TUBG2,4.6404643,-1.1061012,5.1310096,-0.5680648,1399
16893,TUBGCP2,3.0795915,9.262384,0.08145646,4.592103,942
16894,TUBGCP3,3.078999,9.266048,0.08207847,4.594319,942
16895,TUBGCP4,6.3932223,4.386657,2.1642036,0.42390475,1591
16896,TUBGCP5,6.3931828,4.386652,2.1641295,0.42364728,1591
16897,TUBGCP6,3.0778801,9.267316,0.08175864,4.5929966,942
16898,TUFM,4.8758416,1.9458777,3.0580916,2.3479567,293
16899,TUFT1,2.1189566,-4.6305532,-1.2311697,-5.379525,364
16900,TULP1,-0.44706234,-4.186107,-0.52671343,-5.711158,143
16901,TULP2,4.1511126,3.9181817,5.2863374,1.3469307,1089
16902,TULP3,3.7578192,-1.0503234,1.3124839,0.7499354,275
16903,TULP4,8.492059,7.6395874,7.9577866,9.5293,336
16904,TUSC1,1.6966499,13.440783,-0.051052693,14.15351,96
16905,TUSC2,1.2546774,11.156404,1.5994955,14.501486,584
16906,TUSC3,10.8470955,10.369328,10.393669,10.398794,313
16907,TUT1,10.236746,3.7867277,8.404332,3.012492,404
16908,TUT4,10.837486,15.673477,10.645603,15.062719,64
16909,TUT7,14.156377,2.7474494,13.479102,3.3541474,419
16910,TVP23A,-1.0516274,-3.3682485,-4.6309285,-2.6302981,289
16911,TVP23C,8.372865,-5.1367726,6.019111,-0.658597,982
16912,TWF1,5.504312,-6.373994,4.737642,-6.3309836,34
16913,TWF2,0.29158512,15.9601,-0.6464643,15.364041,230
16914,TWIST1,1.344043,15.65344,0.7031627,14.67643,575
16915,TWIST2,-2.3822558,6.680025,-1.0747147,9.3655405,29
16916,TWNK,4.7303,2.325704,2.7831352,2.5693622,22
16917,TWSG1,-5.9185443,7.8250723,-5.4494514,7.491018,220
16918,TXK,13.035454,5.870361,11.982491,6.273517,1
16919,TXLNA,8.428636,-1.9626704,3.360831,1.0434247,202
16920,TXLNB,14.361047,8.506082,13.884269,8.421748,31
16921,TXLNG,-5.431984,3.654939,-4.4107876,3.599979,240
16922,TXN,7.1812673,5.3169017,8.352271,6.699245,1479
16923,TXN2,4.3031454,3.5200174,2.172109,3.0851455,633
16924,TXNDC11,7.887566,6.466477,6.524203,5.4768157,1345
16925,TXNDC12,13.791068,3.2364552,13.308226,2.9668193,303
16926,TXNDC15,8.375633,1.2359709,5.216111,4.7510614,846
16927,TXNDC16,10.804662,-2.158251,12.488369,-2.1219041,208
16928,TXNDC17,11.2942295,0.07003809,7.355975,6.5784726,1118
16929,TXNDC2,2.8083587,13.150027,2.2086,15.172537,333
16930,TXNDC5,-0.1228157,11.046969,-3.339939,14.53049,395
16931,TXNDC8,12.627687,10.756384,14.31902,11.550631,126
16932,TXNDC9,8.670049,-2.382637,5.8588395,1.4261155,1514
16933,TXNIP,-0.81341213,1.5426366,3.9000514,4.3546467,1109
16934,TXNL1,12.451926,10.873644,14.561397,11.900983,699
16935,TXNL4A,3.192449,10.371528,10.15555,9.295886,1555
16936,TXNL4B,3.3193,12.390883,3.7696195,4.7032905,940
16937,TXNRD1,0.17284614,8.039524,-1.3300318,10.018112,1019
16938,TXNRD2,-1.2413505,-2.2855258,-3.0998194,-1.1223576,369
16939,TXNRD3,7.650035,1.7780762,7.307677,-2.4675379,1495
16940,TYK2,7.3745184,0.50690204,9.397649,0.6733495,698
16941,TYMP,1.4130393,12.099203,-0.63950264,9.997299,414
16942,TYMS,2.4274614,4.3447695,1.8980489,10.3223,512
16943,TYR,7.3772826,16.647055,7.4979553,16.644297,82
16944,TYRO3,-0.11202718,-1.0805167,-4.2688346,2.3954625,923
16945,TYROBP,3.613337,12.347412,3.100825,10.879247,1397
16946,TYRP1,14.460691,10.472582,15.652928,8.04019,322
16947,TYSND1,-0.37496638,2.8937783,-0.6409191,4.536538,182
16948,TYW1,1.851006,6.8158164,1.8078609,-0.29790974,1304
16949,TYW1B,6.7798944,2.909984,8.726127,-0.76576185,1021
16950,TYW3,10.386737,2.2122793,11.444265,2.6619205,562
16951,TYW5,8.153491,0.54775095,5.6117682,9.327494,644
16952,U2AF1,9.507239,0.86474186,8.072811,-0.76669425,929
16953,U2AF1L4,4.777831,-1.5914685,11.605217,2.4990313,968
16954,U2AF2,6.8785663,7.612962,9.449163,7.860513,407
16955,U2SURP,4.8355694,4.612771,8.87759,-6.1764755,960
16956,UACA,3.6672773,15.41869,4.1475177,17.459972,119
16957,UAP1,9.668428,8.3394575,10.469645,3.3953316,1059
16958,UAP1L1,3.3548567,13.295481,4.539423,9.76084,1431
16959,UBA1,10.398613,7.3510947,10.473675,4.803873,375
16960,UBA2,6.1798663,12.229549,7.207147,9.065256,183
16961,UBA3,7.1223173,1.0722579,2.3981762,9.152153,1592
16962,UBA5,10.420281,8.037653,9.032541,9.984731,930
16963,UBA52,2.116782,7.474665,3.4581592,5.043705,656
16964,UBA6,3.2607942,4.088134,4.4344854,-1.4370352,690
16965,UBA7,2.3057148,6.4688334,-1.7083398,7.4862943,525
16966,UBAC1,-0.9171324,3.7881012,4.7166657,-0.58476317,1467
16967,UBAC2,14.064326,11.878218,11.233532,9.326111,1078
16968,UBALD1,1.8860078,5.619233,3.0025656,5.725311,922
16969,UBALD2,1.8944014,5.6217666,3.0058048,5.7223887,922
16970,UBAP1,6.729729,0.690163,5.549711,5.2689466,825
16971,UBAP1L,1.7231259,10.941321,2.5951927,9.673078,224
16972,UBAP2,7.351313,16.281824,7.7050595,16.611746,82
16973,UBAP2L,-0.7322279,4.6342382,2.1139286,4.3685374,125
16974,UBASH3A,-6.478395,4.7563806,-7.647747,3.985036,44
16975,UBASH3B,-2.4455616,9.321073,-0.59238446,4.175404,484
16976,UBB,4.8954678,10.659847,9.091663,1.8165588,1010
16977,UBC,5.0138063,-1.0845516,8.593783,-1.6965339,281
16978,UBD,12.563638,8.917607,12.448984,9.615966,497
16979,UBE2A,10.251203,10.8762,13.103952,1.4688867,539
16980,UBE2B,8.547162,-3.9626994,10.31762,-1.4186331,160
16981,UBE2C,1.1972927,2.2495081,-0.11080462,12.909938,406
16982,UBE2D1,11.283182,-3.141638,11.801638,-2.8298273,721
16983,UBE2D2,12.401627,4.278034,10.529751,5.834144,902
16984,UBE2D3,0.7974929,0.3511452,-2.8060598,2.2401803,1324
16985,UBE2D4,6.084419,1.1569219,11.036363,0.33756596,270
16986,UBE2E1,7.5763297,6.295919,9.579963,5.04753,582
16987,UBE2E2,16.185978,8.2097645,14.90636,6.65667,296
16988,UBE2E3,12.076238,2.3642676,12.969594,1.877788,216
16989,UBE2F,-0.37218717,1.6019182,5.534123,1.000033,541
16990,UBE2G1,15.73606,2.999549,15.037175,2.7936795,252
16991,UBE2G2,6.163692,4.0463934,9.464605,12.011691,1222
16992,UBE2H,11.078361,7.0047226,7.2259507,1.9792596,730
16993,UBE2I,4.8017693,9.973685,7.00866,10.929781,1095
16994,UBE2J1,6.1633773,4.046496,9.468922,12.012346,1222
16995,UBE2J2,-0.40271175,5.7205844,8.044689,10.903561,1441
16996,UBE2K,9.498672,-1.4835763,10.568886,7.8135595,613
16997,UBE2L3,11.382365,4.64348,10.988403,8.857422,737
16998,UBE2L5,5.496068,-3.5564988,3.6403337,-6.0097504,427
16999,UBE2L6,6.5499754,14.067196,5.2351027,13.7342205,65
17000,UBE2M,7.122523,1.0717307,2.3978374,9.152641,1592
17001,UBE2N,6.796295,8.901994,7.0182776,-1.1530755,1028
17002,UBE2O,-3.193798,1.0612239,-5.0319037,1.4238175,500
17003,UBE2Q1,-0.7997839,4.5837245,2.204183,4.2863474,125
17004,UBE2Q2,3.8149862,11.8309765,5.7146854,15.789425,435
17005,UBE2QL1,-2.7643566,10.27576,-0.8799759,7.6715007,830
17006,UBE2R2,3.1322455,-0.6888683,-1.152799,-2.9334192,877
17007,UBE2S,6.18139,12.236625,7.1622596,9.134875,183
17008,UBE2T,-1.1393753,5.4836006,0.23492147,3.3295372,573
17009,UBE2U,14.367714,10.541632,15.587493,8.062314,322
17010,UBE2V1,13.473339,5.0707874,12.305191,5.5952544,630
17011,UBE2V2,14.0189295,3.06102,13.217371,3.2583115,303
17012,UBE2W,6.391929,-0.05544442,6.107389,0.6026006,226
17013,UBE2Z,-2.1305401,5.431735,1.7816666,11.755128,701
17014,UBE3A,3.6479714,5.86068,5.3574166,2.7316167,1593
17015,UBE3B,9.557401,1.4144914,7.5159,1.040987,551
17016,UBE3C,8.8549795,5.133236,5.506825,6.2127533,615
17017,UBE3D,2.4079342,0.94073343,3.6790142,0.3513161,371
17018,UBE4A,5.1433415,17.177607,5.89668,12.005909,1123
17019,UBE4B,3.73504,8.060028,4.5813537,8.638221,184
17020,UBFD1,3.8064826,0.023087252,5.4571776,-0.071016096,342
17021,UBIAD1,9.662086,2.7216172,5.558893,-2.4409602,511
17022,UBL3,13.990199,7.676911,13.221936,7.5816813,246
17023,UBL4A,-5.4612904,3.8624141,-4.3135767,3.2571537,240
17024,UBL4B,4.042808,-2.2753298,7.9046326,1.4641154,212
17025,UBL5,8.459759,5.462523,6.936756,6.154959,976
17026,UBL7,11.339893,-2.9321198,11.913238,-2.7134106,255
17027,UBLCP1,14.80637,9.105691,14.347556,8.383011,31
17028,UBN1,12.010571,11.1159525,14.113527,12.148461,340
17029,UBN2,5.1936064,3.7443542,8.185805,11.064226,587
17030,UBOX5,7.5770864,12.087849,7.5364547,15.005705,314
17031,UBP1,10.540564,-4.5409675,8.409295,-3.1894538,883
17032,UBQLN1,3.6340396,2.9520414,3.1672792,4.8157587,712
17033,UBQLN2,-5.249718,0.15932523,-5.098766,-0.6266855,728
17034,UBQLN3,-6.8130636,7.6894093,-4.780233,7.3518977,77
17035,UBQLN4,-3.280096,-3.0048177,-2.7892113,-3.0703735,304
17036,UBQLNL,14.530296,8.799103,14.073406,8.1130085,31
17037,UBR1,-1.4690585,4.41826,-3.5107424,5.8838825,1303
17038,UBR2,8.887391,-4.224731,8.047399,-3.787022,1023
17039,UBR3,1.5835111,0.9698089,-1.3587004,0.12754104,842
17040,UBR4,9.021693,1.4641562,6.5296392,1.2816484,1306
17041,UBR5,-0.73173183,4.634566,2.1130044,4.3692813,125
17042,UBR7,-3.3219543,11.36975,-3.064657,10.505282,243
17043,UBTD1,-5.3102393,11.808145,-4.9015417,11.480875,102
17044,UBTD2,7.892257,-1.132456,7.9259224,-4.377793,350
17045,UBTF,3.0543392,5.108535,0.9506341,6.2842755,17
17046,UBTFL1,10.025134,1.4617261,4.50946,-2.419203,251
17047,UBXN1,0.33444896,11.998084,0.05246604,11.735138,334
17048,UBXN10,14.438198,10.620754,15.37703,8.068998,322
17049,UBXN11,-4.250426,8.494897,-7.096461,7.624299,283
17050,UBXN2A,14.598242,8.708882,14.096403,8.314972,31
17051,UBXN2B,10.95274,7.333946,9.2751,0.016251698,1136
17052,UBXN4,7.9798384,5.735493,7.5603704,4.2355766,946
17053,UBXN6,-3.5918999,1.7733735,-3.549586,1.6469531,269
17054,UBXN7,13.390952,13.645996,12.098881,13.199199,73
17055,UBXN8,7.7851768,-1.9179235,2.8087785,-1.2239606,1499
17056,UCHL1,-1.0800323,-5.3761835,0.5034049,-4.7847285,67
17057,UCHL3,-2.3380961,-4.56912,-2.8499193,-4.3512917,360
17058,UCHL5,5.2306085,3.9051635,4.4679375,1.6465875,442
17059,UCK1,-1.2052797,0.40418932,0.643718,-3.062812,392
17060,UCK2,3.7744048,-1.0189595,1.2663541,0.7192145,275
17061,UCKL1,9.278889,6.652686,2.5251253,-0.041510034,1201
17062,UCMA,15.705536,4.6004033,14.308645,4.9567194,80
17063,UCN,-1.6239504,3.5598946,-3.3385463,3.175641,468
17064,UCN2,-1.4303102,-2.2582505,-3.3116612,-1.3566933,369
17065,UCN3,1.2601027,11.152722,1.590843,14.50864,584
17066,UCP1,6.168852,2.8368325,-0.9092308,5.852293,1008
17067,UCP2,3.6915512,1.1844045,9.424012,16.494373,1516
17068,UCP3,-0.3571928,-1.694406,-2.9677007,-0.11824883,568
17069,UEVLD,15.177045,5.2547283,15.312487,5.520249,961
17070,UFC1,10.421005,8.037961,9.033675,9.984534,930
17071,UFD1,9.769927,3.7899826,8.493353,3.4341636,344
17072,UFL1,10.420445,8.038376,9.033228,9.984099,930
17073,UFM1,10.420425,8.038408,9.031833,9.984624,930
17074,UFSP1,-1.9817203,-4.4779053,-2.5122614,-4.3023863,129
17075,UFSP2,-1.3600869,11.343078,7.471655,7.823859,321
17076,UGCG,9.316892,4.077015,7.6743774,6.0724173,654
17077,UGDH,10.034587,7.212527,12.395816,10.604467,431
17078,UGGT1,3.7689,4.76492,1.5374752,5.6306205,331
17079,UGGT2,12.3415575,10.879628,14.431397,11.856132,699
17080,UGP2,0.49059907,5.244548,-1.4033308,5.4114056,134
17081,UGT1A1,-5.1101522,7.4851375,-4.7689595,8.562457,244
17082,UGT1A10,7.08957,9.8171,2.4969337,11.102739,674
17083,UGT1A3,6.5204544,6.7324443,4.122868,6.0529957,285
17084,UGT1A4,4.929711,10.902566,6.9339514,2.8962398,1381
17085,UGT1A5,14.523828,8.644383,14.204854,8.253346,31
17086,UGT1A6,6.1697817,-3.636267,4.7013063,-0.23939873,506
17087,UGT1A7,0.8862224,2.4296818,1.7338389,1.7195083,288
17088,UGT1A8,4.469601,7.0632987,3.2196352,7.079713,687
17089,UGT1A9,15.679749,5.4220343,15.679383,5.1235642,412
17090,UGT2A1,3.0281684,11.319559,0.3578858,8.881739,91
17091,UGT2A3,-1.221481,1.0998642,-2.1213706,0.21144249,546
17092,UGT2B10,7.9046164,-0.14990072,8.79397,-2.5153182,726
17093,UGT2B11,6.9029174,9.5682955,2.7696671,11.128816,162
17094,UGT2B15,13.910377,3.0780509,13.318072,2.9727867,303
17095,UGT2B17,11.222937,4.7936788,10.332225,2.321335,1469
17096,UGT2B28,7.3212323,6.788507,5.5686097,8.322714,967
17097,UGT2B4,13.780626,-0.20166805,13.57322,-0.1198404,640
17098,UGT2B7,10.123816,2.8557215,5.188707,2.1459658,1531
17099,UGT3A1,10.548193,11.957639,9.869944,11.543062,273
17100,UGT3A2,13.8104925,3.1175158,13.387878,2.8307204,303
17101,UGT8,3.4977021,11.033209,6.272913,10.712839,1332
17102,UHMK1,2.028214,7.845199,3.1371994,5.292683,1080
17103,UHRF1,0.30006996,1.6273493,10.4360895,-4.2634206,1116
17104,UHRF2,13.298387,13.6037445,12.019329,13.29423,73
17105,UIMC1,-2.8775835,-0.28209755,-2.189195,-0.3777566,245
17106,ULBP1,-6.9282994,3.1807709,-6.3759365,2.3194878,290
17107,ULBP2,5.7377167,7.0680575,4.529951,5.83904,492
17108,ULBP3,-1.8745517,10.813218,-2.4845612,7.629933,401
17109,ULK1,-6.4549737,10.481072,-4.5474987,10.394271,840
17110,ULK2,15.788306,3.015663,15.038603,2.7820754,252
17111,ULK3,4.6640987,6.8644204,3.4618337,7.1141953,86
17112,ULK4,11.850946,8.711962,17.205208,8.446849,460
17113,UMAD1,10.12376,0.2694065,5.70235,-5.0251093,1151
17114,UMOD,2.4824212,8.057788,0.46702132,3.1176822,1565
17115,UMODL1,-0.6967102,14.21589,1.2333642,13.253422,284
17116,UMPS,2.4259,4.345913,1.9067659,10.313203,512
17117,UNC119,7.0037084,-3.040629,7.0088463,-1.6456399,76
17118,UNC119B,11.164148,13.559897,10.039518,13.148127,180
17119,UNC13A,7.80862,5.2962956,6.7025485,7.54888,1075
17120,UNC13B,1.690777,-3.672753,3.5797904,-6.9068923,444
17121,UNC13C,-1.4997127,-2.191032,-3.3586905,-1.4037775,369
17122,UNC13D,-1.3015933,13.297561,1.8184401,10.832143,725
17123,UNC45A,3.6476283,4.8044205,1.5524629,5.876072,331
17124,UNC45B,9.062219,-2.693755,10.759467,-0.76558405,124
17125,UNC50,5.3667,9.699952,5.5306115,2.7761338,1015
17126,UNC5A,-5.9578567,4.9242554,-8.221382,3.534231,176
17127,UNC5B,3.7860415,8.003578,4.6515145,8.54158,184
17128,UNC5C,7.321041,6.788483,5.5676656,8.323014,967
17129,UNC5CL,2.3664007,-5.984311,1.7374728,-6.5842543,199
17130,UNC5D,11.781589,8.60514,17.110508,8.422222,460
17131,UNC79,-1.2572016,1.132785,-2.075892,0.25369567,546
17132,UNC80,2.6952417,14.615502,3.0624166,16.17873,90
17133,UNC93A,-1.1182328,10.624957,-0.12814009,8.520736,989
17134,UNC93B1,4.3516054,-4.077362,4.788227,-2.7133787,438
17135,UNCX,-2.2138631,6.1987476,-3.6506836,9.956393,653
17136,UNG,5.263462,12.367893,11.131848,9.094794,618
17137,UNK,-1.3022298,13.298403,1.8179015,10.832191,725
17138,UNKL,4.85271,11.840434,11.334258,6.8940163,1295
17139,UPB1,-2.2031403,0.8341288,-1.0823511,1.0351152,177
17140,UPF1,10.216288,3.9655657,8.347068,2.9328258,915
17141,UPF2,9.758349,13.280816,9.087114,7.022721,913
17142,UPF3A,-2.9085484,10.833917,-1.8784623,8.95285,95
17143,UPF3B,1.3931165,10.333677,-1.3642788,6.7284718,722
17144,UPK1A,3.1005116,-0.53321934,3.1231017,-1.6853453,1050
17145,UPK1B,14.985382,9.859651,15.093539,8.871879,361
17146,UPK2,-4.1824007,8.564368,-7.2067,7.556292,283
17147,UPK3A,4.9814315,14.87957,2.740832,13.231809,565
17148,UPK3B,-3.6386719,1.7498436,-3.5507224,1.5996343,269
17149,UPP1,8.064059,11.8424425,7.9168153,11.441572,647
17150,UPP2,8.024786,9.400186,6.281488,8.27657,585
17151,UPRT,13.878081,0.3331644,12.737986,0.6290911,97
17152,UQCC1,1.4578458,4.999057,5.147958,3.2026284,205
17153,UQCC2,0.21682093,2.3235116,0.21579576,2.0883486,794
17154,UQCC3,0.21687895,2.3241122,0.21600786,2.0881534,794
17155,UQCC4,-1.357367,3.3735845,1.5261005,7.5028734,1433
17156,UQCC5,11.328684,-3.0029042,11.747111,-2.6333694,255
17157,UQCC6,9.299247,-5.275718,9.697916,-5.1398845,164
17158,UQCR10,3.4445822,7.1650724,2.389242,7.2478433,1079
17159,UQCR11,9.505732,0.8682189,8.079445,-0.7658509,929
17160,UQCRB,1.4660149,4.9987516,5.149607,3.2022467,205
17161,UQCRC1,1.4456993,4.9999404,5.160191,3.2142653,205
17162,UQCRC2,1.4584688,4.9997315,5.1515813,3.2044845,205
17163,UQCRFS1,0.21556152,2.323357,0.21549197,2.0838454,794
17164,UQCRHL,6.4360523,-1.2433027,9.174815,-3.8189912,716
17165,UQCRQ,6.923343,4.86974,6.1777315,3.2953966,108
17166,URAD,-1.1463913,-5.3216558,0.4809632,-4.7646747,67
17167,URB1,2.822277,4.981605,0.88018256,6.5317216,17
17168,URB2,2.8149567,4.987577,0.8859358,6.5402966,17
